gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,400 METRES,HEAT,2,3,Pablo Squella Serr ano,Chile,1:49.13,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,2,4,Luis Migueles Doret,Argentina,1:49.45,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,2,5,Devoe Whaley,Bermuda,1:49.85,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,2,6,Francisco Fi gueredo,Paraguay,1:50.17,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,2,7,Charles Bodington,Venezuela,1:51.64,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,3,1,Paul Osland,Canada,1:50.15,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,3,2,Stanley Redwine,USA,1:51.45,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,3,3,William W uycke,Venezuela,1:51.53,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,3,4,Igor Rodrigues Costa,Brazil,1:51.84,,12 Aug,"Indianapolis, USA",
Men,400 METRES,HEAT,3,5,Larry Miller,Antigua and Barbuda,1:53.10,,12 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,1,Johnny Gray,USA,1:48.49,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,2,William Wuycke,Venezuela,1:48.64,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,3,Mauricio Hern ández Sanchez,Mexico,1:48.73,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,4,Manuel Balmaceda Olavarriete,Chile,1:48.87,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,5,Devoe Whaley,Bermuda,1:49.51,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,6,Reuben Bayley,Barbados,1:49.70,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,7,Dale Jones,Antigua and Barbuda,1:52.69,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,8,Simon Hoogewerf,Canada,1:54.08,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,9,Igor Rodriguez Costa,Brazil,1:56.68,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,1,José Luiz Barbosa,Brazil,1:48.02,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,2,Pablo Squella Serrano,Chile,1:48.21,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,3,Stanley Redwine,USA,1:48.26,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,4,Paul Osland,Canada,1:48.29,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,5,Luis Karin Toledo Cuesta,Mexico,1:48.36,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,6,Luis Migueles Doret,Argentina,1:51.02,,15 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,7,Francisco Figueredo,Paraguay,1:53.44,,15 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,1,Johnny Gray,USA,1:46.79,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,2,José Luiz Barbosa,Brazil,1:47.37,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,3,Stanley Redwine,USA,1:47.73,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,4,William Wuycke,Venezuela,1:48.34,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,Pablo Squella Serrano,Chile,1:48.39,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,6,Mauricio Hern ández Sanchez,Mexico,1:48.96,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,7,Paul Osland,Canada,1:48.99,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,8,Manuel Balmaceda Olavarriete,Chile,1:51.77,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,1,Joaquim Carvalho Cruz,Brazil,3:47.34,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,2,Jim Spivey,USA,3:47.46,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,3,Steve Scott,USA,3:47.76,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,4,Dave Campbell,Canada,3:48.77,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,Dave Reid,Canada,3:49.25,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,6,Mauricio Gonz ález,Mexico,3:50.01,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,7,Michael Watson,Bermuda,3:51.55,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,8,Rafael Martinez,Mexico,3:52.15,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,9,Carlos Qui ñones,Puerto Rico,3:53.46,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,10,Francisco Figueredo,Paraguay,3:54.91,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,11,Dale Jones,Antigua and Barbuda,3:55.08,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,000 METRES (13 Aug ),,,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,1,Arturo Barrios Flores,Mexico,13:31.40,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,2,Adauto Domingues,Brazil,13:46.41,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,3,Omar Aguilar Cardenas,Chile,13:47.86,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,4,Carey Nelson Canad a,,13:53.61,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,Marcelo Ca scabelo Ferreyra,Argentina,13:56.91,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,6,Antonio Silio Alaguibe,Argentina,14:13.44,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,7,Marcos Barreto Luis,Mexico,14:15.57,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,8,Carlos Qu iñones,Puerto Rico,14:16.13,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,9,Hugo Garcia Molina,Guatemala,14:37.62,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,10,Rob Lonergan,Canada,14:40.17,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,11,Ricardo Vera Rebol lo,Uruguay,14:48.97,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,10,000 METRES (12 Aug ),,,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,1,Bruce Bickford,USA,28:20.37,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,2,Rola ndo Vera Rodas,Ecuador,28:22.56,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,3,Paul McCloy,Canada,28:38.07,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,4,Omar Aguilar Cardenas,Chile,29:06.48,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,Domingo Tibaduiza Reyes,Colombia,29:34.21,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,6,Jose Chuela,Mexico,29:36.14,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,7,Hugo Garcia Molina,Guatemala,29:36.43,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,8,Roger Soler,Peru,29:50.21,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,9,Jose Carmona,Venezuela,30:07.75,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,10,Néstor Jami,Ecuador,30:40.50,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,1,Ivo Machado Rodrigues,Brazil,2:20:13,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,2,Ronald Lanzoni Campos,Costa Rica,2:20:39,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,3,Jorge Gonz ález Rivera,Puerto Rico,2:21:14,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,4,Steve Benson,USA,2:23:52,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,Joel Hern ández,Mexico,2:24:26,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,6,Dieudonne Lamothe,Haiti,2:26:16,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,7,Victor Mora Garcia,Colombia,2:33:11,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,8,Jose Jami,Ecuador,2:35:02,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,9,Nelson Zamora Villalba,Uruguay,2:36:23,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,10,Jose Zapata Venezue la,,2:39:15,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,11,Marlon Williams,Virgin Islands,2:40:59,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,12,Julio Molina,Honduras,2:44:33,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,110,METRES HURDLES (15 Aug ),,,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,1,Andrew Parker,Jamaica,13.82,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,2,Modesto Castill o,Dominican Republic,13.96,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,3,Ernesto Torres Ruiz,Puerto Rico,14.68,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,4,George Biehl,Chile,14.89,,16 Aug,"Indianapolis, USA",
Men,800 METRES,FINAL,,5,Mauricio Carranza Rivas,El Salvador,15.72,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,1,Dave P atrick,USA,49.97,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,2,Randy Cox,Trinidad and Tobago,50.30,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,3,Antonio Eusebio Dias Ferreira,Brazil,50.49,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,4,Pablo Squella Serra no,Chile,50.65,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,5,Greg R olle,Bahamas,50.77,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,6,Domingo Cordero Clase,Puerto Rico,51.95,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,1,7,Oral Selkridge,Antigua and Barbuda,53.45,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,1,Winthrop Graham,Jamaica,49.85,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,2,Kevin Young,USA,50.16,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,3,John Graham,Canada,50.24,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,4,Pedro Chiamulera,Brazil,51.10,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,5,David Charlton,Bahamas,51.58,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,6,Efrain Pedroza,Mexico,52.87,,16 Aug,"Indianapolis, USA",
Men,800 METRES,HEAT,2,7,Mauricio Carranza Rivas,El Salvador,55.38,,16 Aug,"Indianapolis, USA",
Men,400 METRES HURDLES,FINAL,,1,Winthrop Graham,Jamaica,48.49,,12 Aug,"Indianapolis, USA",
Men,400 METRES HURDLES,FINAL,,2,Kevin Young,USA,48.74,,12 Aug,"Indianapolis, USA",
Men,400 METRES HURDLES,FINAL,,3,Dave Patrick,USA,49.47,,12 Aug,"Indianapolis, USA",
Men,400 METRES HURDLES,FINAL,,4,John Graham,Canada,49.51,,12 Aug,"Indianapolis, USA",
Men,400 METRES HURDLES,FINAL,,5,Pablo Squella Serrano,Chile,50.17,,12 Aug,"Indianapolis, USA",
Men,400 METRES HURDLES,FINAL,,6,Antonio Eusebio Dias Ferreira,Brazil,50.20,,12 Aug,"Indianapolis, USA",
