gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,100 METRES,HEAT,2,5,Everard Samuels,Jamaica,10.53,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,6,Ken Robinson,USA,10.62,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,7,Hipolito Timothy Brown,Venezuela,10.65,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,8,Luis Schneider Zuanic h,Chile,10.75,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,100,METRE S (24 Aug),,,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,FINAL,,1,Leandro Pe ñalver Gonzalez,Cuba,10.06,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,FINAL,,2,Sam Graddy,USA,10.18,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,FINAL,,3,Osvaldo Lara Canizares,Cuba,10.21,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,FINAL,,4,Raymond Stewart,Jamaica,10.22,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,FINAL,,5,Ben Johnson,Canada,10.25,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,FINAL,,6,Nelson Rocha dos Santos,Brazil,10.35,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,1,Joao Batista Eugen da Silva,Brazil,20.66,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,2,Leandro Pe ñalver Gonzalez,Cuba,20.72,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,3,Elliott Quow,USA,20.90,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,4,Andrew Br uce,Trinidad and Tobago,21.06,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,5,George Walcott,Jamaica,21.13,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,6,Luis Schneider Zuanich,Chile,21.28,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,7,Hipolito Timothy Brown,Venezuela,21.34,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,1,8,Neville Hodge Gomez,Virgin Islands,21.57,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,1,Bernie Jackson,USA,20.86,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,2,Tom ás Gonzalez Barri os,Cuba,20.88,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,3,Juan Nu ñez Li ma,Dominican Republic,20.91,disqualified,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,4,Tony Sharpe,Canada,21.04,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,5,Robson Caetano da Silva,Brazil,21.07,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,6,Chris Brathwaite,Trinidad and Tobago,21.31,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,7,Alberto Lugo,Venezuela,21.31,,23 Aug,"Caracas, Venezuela",
Men,100 METRES,HEAT,2,8,Everard Samuels,Jamaica,21.42,,23 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,1,Elliott Quow,USA,20.42,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,2,Leandro Pe ñalver Gonzalez,Cuba,20.53,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,3,Bernie Jackson,USA,20.81,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,4,Tom ás Gonzalez Barrios,Cuba,20.85,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,5,Joao Batista Eugen da Silva,Brazil,21.12,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,6,Tony Sharpe,Canada,21.20,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,FINAL,,7,Andre w Bruce,Trinidad and Tobago,21.29,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,1,1,James Rolle,USA,45.30,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,1,2,Carlos Reyt é Garcia,Cuba,46.19,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,1,3,Aaron Phillips,Venezuela,46.38,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,1,4,Steve Gr iffith s,Jamaica,46.43,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,1,5,Evaldo Rosa da Silva Braz il,,46.72,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,1,6,Larry Miller,Antigua and Barbuda,48.39,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,1,Lázaro Martinez Despaigne,Cuba,45.38,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,2,Cliff Wiley,USA,45.55,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,3,Gerson de Andrade Souza,Brazil,45.97,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,4,Michael Pucke rin,Trinidad and Tobago,46.48,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,5,Edison Ramon Reyes Cald ea,Venezuela,46.62,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,6,Devon Morris,Jamaica,46.73,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,7,Alfred Brown e,Antigua and Barbuda,48.07,,26 Aug,"Caracas, Venezuela",
Men,200 METRES,HEAT,2,8,Ulrick Jackson,Virgin Islands,48.61,,26 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,1,Cliff Wiley,USA,45.02,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,2,Lázaro Martinez Despaigne,Cuba,45.37,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,3,Gerson de Andrade Souza,Brazil,45.45,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,4,James Roll e,USA,45.70,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,5,Carlos Reyt é Garcia,Cuba,45.78,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,6,Steve Griffiths,Jamaica,46.57,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,7,Aaron Phillips,Venezuela,46.68,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,FINAL,,8,Michael Puckerin,Trinidad and Tobago,46.97,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,1,1,Jose Luiz Barbosa,Brazil,1:49.55,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,1,2,James Mays,USA,1:49.65,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,1,3,Angel Roman,Venezuela,1:49.99,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,1,4,Oslen Barr,Guyana,1:50.07,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,1,5,Reuben Bayley,Barbados,1:50.43,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,1,6,Dale Jones,Antigua and Barbuda,1:53.07,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,1,Stanley Redwine,USA,1:49.07,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,2,William Wuycke,Venezuela,1:49.57,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,3,Agberto Concie cao Guimaraes,Brazil,1:49.95,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,4,Gordon Hinds,Barbados,1:50.31,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,5,Anthony West,Trinidad and Tobago,1:50.36,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,6,Héctor Herrera Ortiz,Cuba,1:51.01,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,7,Luis M unguia Ramirez,Nicaragua,1:53.03,,27 Aug,"Caracas, Venezuela",
Men,400 METRES,HEAT,2,8,Jyme Bridges,Antigua and Barbuda,2:00.06,,27 Aug,"Caracas, Venezuela",
Men,800 METRES,FINAL,,1,Agberto Concieca o Guimaraes,Brazil,1:46.31,,24 Aug,"Caracas, Venezuela",
Men,800 METRES,FINAL,,2,Jose Luiz Barbosa,Brazil,1:46.65,,24 Aug,"Caracas, Venezuela",
Men,800 METRES,FINAL,,3,Stanley Redwine,USA,1:47.26,,24 Aug,"Caracas, Venezuela",
Men,800 METRES,FINAL,,4,Oslen Barr,Guyana,1:47.39,,24 Aug,"Caracas, Venezuela",
Men,800 METRES,FINAL,,5,Jame s Mays,USA,1:47.65,,24 Aug,"Caracas, Venezuela",
Men,800 METRES,FINAL,,6,Angel Roman,Venezuela,1:52.13,,24 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,1,Agberto Conciecao Guimaraes,Brazil,3:42.91,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,2,Ross Donahue,USA,3:43.09,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,3,Chuck Ar agon,USA,3:44.57,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,4,Eduardo Ca stro,Mexico,3:44.76,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,5,Omar Ortega,Argentina,3:47.03,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,6,Pedro C áceres,Argentina,3:48.59,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,7,Ricardo Vera Rebollo,Uruguay,3:48.64,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,8,Phil Laheurte,Canada,3:50.76,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,9,Luis Munguia Ramirez,Nicaragua,3:54.68,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,10,José Diaz,Venezuela,3:56.07,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,11,Dale Jones,Antigua and Barbuda,3:56.17,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,12,Thomas Nelson,Antigua and Barbuda,4:21.55,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,1,Eduardo Castro,Mexico,13:54.11,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,2,Gerardo Alcal á,Mexico,13:54.37,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,3,Domingo Tibaduiza Reyes,Colombia,13:59.68,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,4,José Rom ao And rade da Silva,Brazil,14:08.02,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,5,Don Clary,USA,14:09.07,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,6,German Pe ña,Colombia,14:17.53,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,7,Omar Aguilar Cardenas,Chile,14:27.68,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,8,Chris Fox,USA,14:33.50,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,9,Ricardo Vera Rebollo,Uruguay,14:34.57,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,10,Greg Duhaime,Canada,14:40.07,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,11,Victor Maldonado Venezu ela,,14:57.96,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,12,Ram ón López,Paraguay,15:20.77,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,13,William Aguirre Villaviconcio,Nicaragua,15:50.44,,26 Aug,"Caracas, Venezuela",
Men,"1,500 METRES",FINAL,,14,Tyrone Thibou,Antigua and Barbuda,17:44.93,,26 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,1,José Gómez Cerva ntes,Mexico,29:14.75,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,2,Doming o Tibaduiza Reyes,Colombia,29:17.12,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,3,Mark Nenow,USA,29:22.46,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,4,José Romao Andrade da Silva,Brazil,29:28.56,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,5,German Pe ña,Colombia,29:38.91,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,6,Rodolfo G ómez,Mexico,29:41.83,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,7,Omar Aguilar Cardenas,Chile,29:54.27,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,8,Michael Feurt ado,Jamaica,30:19.69,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,9,Victor Maldonado,Venezuela,30:38.78,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,10,José Zapata,Venezuela,31:32.47,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,11,Tom Hunt,USA,31:36.69,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,12,Ram ón López,Paraguay,31:57.28,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,13,William A guirre Villaviconcio,Nicaragua,32:52.43,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,1,Jorge Gonz ález Rivera,Puerto Rico,2:12:43,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,2,Cásar Mercado,Puerto Rico,2:20:30,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,3,Miguel Angel Cruz,Mexico,2:21:11,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,4,Armando Az ócar,Venezuela,2:21:30,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,5,Luis Bautista,Venezuela,2:22:35,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,6,Rafael Parra,Colombia,2:22:51,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,7,Manuel Ga rcia,Mexico,2:24:35,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,8,Michael Feurtado,Jamaica,2:26:29,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,9,Dami án Rivera,Panama,2:37:46,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,10,Raúl Llusa,Argentina,2:39:23,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,11,Moses Ranghel,Trinidad and Tobago,2:45:41,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,12,Serafin Alvarez,Panama,2:45:57,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,1,Roger Kingdom,USA,13.44,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,2,Alejandro Casa ñas Rami rez,Cuba,13.51,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,3,Tonie Campbell,USA,13.54,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,4,Modesto Castillo,Dominican Republic,13.90,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,5,Jeff Glass,Canada,13.98,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,6,Mark McKoy,Canada,14.02,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,7,Nelson Rodriguez,Venezuela,14.40,,23 Aug,"Caracas, Venezuela",
Men,"10,000 METRES",FINAL,,8,Elvis Cedeno,Venezuela,14.42,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,1,1,James King,USA,50.25,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,1,2,Osvaldo Zea,Venezuela,50.88,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,1,3,Frank Monti éh Alva rez,Cuba,50.89,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,1,4,Lloyd Guss,Canada,51.89,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,1,5,Javier Olivar Nunez,Uruguay,54.21,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,2,1,Ian Newhouse,Canada,52.13,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,2,2,Julio Ferrer,Puerto Rico,53.65,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,HEAT,2,3,Antonio Euseb io Dias Ferreira,Brazil,53.97,,23 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,1,Frank Monti éh Alv arez,Cuba,50.02,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,2,Antonio Eusebio Dias Ferreira,Brazil,50.08,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,3,James King,USA,50.31,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,4,Ian Newhouse,Canada,50.66,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,5,Osvaldo Zea,Venezuela,50.85,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,6,Lloyd Guss,Canada,51.50,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,7,Julio Ferrer,Puerto Rico,51.94,,24 Aug,"Caracas, Venezuela",
Men,400 METRES HURDLES,FINAL,,8,Javier Olivar Nu nez,Uruguay,53.96,,24 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,1,Emilio Ulloa Valenzuela,Chile,8:57.62,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,2,Carmelo Rios Figueroa,Puerto Rico,9:01.47,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,3,Greg Duhaime,Canada,9:06.03,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,4,Dave Daniels,USA,9:08.73,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,5,Rafael Colmenares,Venezuela,9:15.04,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,6,José Martinez Venezu ela,,9:26.22,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,7,Tyrone Thibou,Antigua and Barbuda,10:23.00,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,1,,USA,38.49,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,2,,Cuba,38.55,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,3,,Brazil,39.08,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,4,,Canada,39.24,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,5,Trinid ad and Tobago,,39.40,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,6,,Jamaica,39.53,,26 Aug,"Caracas, Venezuela",
Men,"3,000 METRES STEEPLECHASE",FINAL,,7,,Venezuela,40.44,,26 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,1,USA,USA,3:00.47,,28 Aug,"Caracas, Venezuela",Alonzo Babers 45.2; Mike Bradley 45.7; James Rolle 44.6; Eddie Carey 45.0
Men,4x400 METRES RELAY,FINAL,,2,Brazil,Brazil,3:02.79,,28 Aug,"Caracas, Venezuela",Evaldo Rosa da Silva; Jose Luiz Barbosa; Agberto Conci ecao Guimaraes; Gerson de Andrade S ouza
Men,4x400 METRES RELAY,FINAL,,3,Cuba,Cuba,3:03.15,,28 Aug,"Caracas, Venezuela",Lázaro Martinez Despa igne; Agustin Pav ó Santos; Carlos Reyt é Garcia; H éctor Herrera Ortiz
Men,4x400 METRES RELAY,FINAL,,4,Trinidad and Tobago,Trinidad and Tobago,3:05.91,,28 Aug,"Caracas, Venezuela",Bernard Carlyle; Andrew Bruce; Oswald Peters; Michael Puckerin
Men,4x400 METRES RELAY,FINAL,,5,Venezuela,Venezuela,3:06.50,,28 Aug,"Caracas, Venezuela",Aaron Phillips; Jes ús Malav é; Edison Ramo n Reyes Caldea; Hipolito Timothy Brown
Men,4x400 METRES RELAY,FINAL,,6,Canada,Canada,3:07.17,,28 Aug,"Caracas, Venezuela",Mark Guthrie; Lloyd Guss; Ian Newhouse; Bryan Saunders
Men,4x400 METRES RELAY,FINAL,,7,Antigua and Barbuda,Antigua and Barbuda,3:15.36,,28 Aug,"Caracas, Venezuela",Alfred Brown; Larry Miller; Dale Jones; Jyme Bridges NON -PARTICIP ANTS Brazil Antonio Eusebi o Dias Ferre ira Cuba Alberto Juant orena Danger; Frank Monti éh Alvarez USA Cliff Wiley Pan-American Games; Caracas 1983 - 8 - 20KM.WALK (24 Aug)
Men,4x400 METRES RELAY,FINAL,,1,Ernesto Canto Gudino Mexico,Ernesto Canto Gudino Mexico,1:28:12,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,2,Raúl Gonz ález Rodriguez Mexico,Raúl Gonz ález Rodriguez Mexico,1:29:21,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,3,Héctor Moreno Moreno Colombia,Héctor Moreno Moreno Colombia,1:30:05,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,4,Francisco Var gas Cajica Colombia,Francisco Var gas Cajica Colombia,1:33:17,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,5,Marcel Jobin Canada,Marcel Jobin Canada,1:34:05,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,6,Jim Heiring USA,Jim Heiring USA,1:34:47,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,7,José Alonzo Alonzo Guatemala,José Alonzo Alonzo Guatemala,1:37:18,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,8,Santiago Fonseca Valladares Honduras,Santiago Fonseca Valladares Honduras,1:38:38,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,9,David Castro Hernandez Cuba,David Castro Hernandez Cuba,1:39:35,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,10,Mario Rodriguez Panama,Mario Rodriguez Panama,1:40:21,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,11,Carlos Ramo nes Oseche Venezuela,Carlos Ramo nes Oseche Venezuela,1:42:04,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,12,Oma r Guerrero Venezuela,Oma r Guerrero Venezuela,1:46:41,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,13,Nelson Funes Morales Guatemala,Nelson Funes Morales Guatemala,1:50:38,,28 Aug,"Caracas, Venezuela",
Men,4x400 METRES RELAY,FINAL,,14,Rafael Valladares Lopez Honduras,Rafael Valladares Lopez Honduras,1:51:34,,28 Aug,"Caracas, Venezuela",
Men,50KM.WALK,,,1,Raúl Gonz ález Rodrigue z,Mexico,4:00:44.79,,27 Aug,"Caracas, Venezuela",
Men,50KM.WALK,,,2,Martin Berm údez Mendoz a Mexic o,,4:04:20.53,,27 Aug,"Caracas, Venezuela",
Men,50KM.WALK,,,3,Querubin Moreno More no,Colombia,4:23:19.63,,27 Aug,"Caracas, Venezuela",
Men,50KM.WALK,,,4,Tom Edwards,USA,4:30:52.66,,27 Aug,"Caracas, Venezuela",
