gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,,HEAT,2,7,Lionel Urgan,Virgin Islands,10.7 (10.75),,,"Winnipeg, Canada",
Men,,HEAT,2,8,Winston Short,Trinidad and Tobago,11.2 (11.28),,,"Winnipeg, Canada",
Men,100 METRES,FINAL,,1,Harry Jerome,Canada,10.2 (10.27),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,FINAL,,2,Willie Turner,USA,10.2 (10.27),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,FINAL,,3,Hermes Ramirez Cajigal,Cuba,10.3 (10.36),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,FINAL,,4,Jerry Bright,USA,10.4 (10.40),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,FINAL,,5,Michael Fray,Jamaica,10.4 (10.48),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,FINAL,,6,Iván Moreno,Chile,10.5 (10.58),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,FINAL,,7,Ronald Monsegue,Trinidad and Tobago,10.8 (10.82),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,1,John Carlos,USA,20.8 (20.81),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,2,Pablo Montes Casanova,Cuba,21.1 (21.10),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,3,Iván Moreno,Chile,21.1 (21.17),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,1,Michael Fray,Jamaica,21.1 (21.14),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,2,Don Domansky,Canada,21.2 (21.27),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,3,Fernando Acevedo Portugues,Peru,21.4 (21.41),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,4,George Simon,Trinidad and Tobago,21.8 (21.85),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,5,Juan Franceschi,Puerto Rico,22.3 (22.36),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,3,1,Jerry Bright,USA,21.2 (21.25),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,3,2,Miguel Angel Gonzá lez,Mexico,21.5 (21.55),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,3,3,Jaime Uribe Gavira,Colombia,21.6 (21.69),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,3,4,George Collie,Bahamas,21.7 (21.70),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,3,5,Enrique Montalvo,Puerto Rico,21.7 (21.78),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,4,1,Pedro Grajales Escobar,Colombia,21.4 (21.40),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,4,2,Bernard Nottage,Bahamas,21.4 (21.49),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,4,3,André s Calonge,Argentina,21.4 (21.49),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,4,4,Harry Jerome,Canada,21.5 (21.53),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,4,5,Miguel Villacré s,Ecuador,22.0 (22.05),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,1,John Carlos,USA,20.5 (20.52),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,2,Pedro Grajales Escobar,Colombia,20.9 (20.90),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,3,Pablo Montes Casanova,Cuba,20.9 (20.90),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,4,Don Domansky,Canada,20.9 (20.99),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,5,Iván Moreno,Chile,21.1 (21.13),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,6,Fernando Acevedo Portugues,Peru,21.1 (21.17),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,7,George Simon,Trinidad and Tobago,21.7 (21.71),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,1,8,George Collie,Bahamas,22.1 (22.14),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,1,Jerry Bright,USA,20.7 (20.76),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,2,Michael Fray,Jamaica,20.9 (20.92),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,3,Harry Jerome,Canada,21.0 (21.01),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,4,Berna rd Nottage,Bahamas,21.1 (21.13),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,5,André s Calonge,Argentina,21.2 (21.27),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,6,Miguel Angel Gonzá lez,Mexico,21.3 (21.32),,30 Jul,"Winnipeg, Canada",
Men,100 METRES,HEAT,2,7,Jaime Uribe Gavira,Colombia,21.4 (21.41),,30 Jul,"Winnipeg, Canada",
Men,200 METRES,FINAL,,1,John Carlos,USA,20.5,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,FINAL,,2,Jerry Bright,USA,20.9,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,FINAL,,3,Pablo Mo ntes Casanova,Cuba,21.0,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,FINAL,,4,Pedro Grajales Escobar,Colombia,21.3,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,FINAL,,5,Michael Fray,Jamaica,21.4,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,FINAL,,6,Bernard Nottage,Bahamas,21.9,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,FINAL,,7,Harry Jerome,Canada,31.1,,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,1,Lee Evans,USA,45.8 (45.81),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,2,Pedro Grajales Escobar,Colombia,46.4 (46.47),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,3,Ross Mackenzie,Canada,47.1 (47.18),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,4,Leslie Miller,Bahamas,48.0 (48.07),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,5,André s Calonge,Argentina,48.1 (48.12),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,6,Juan Suyó n Hurtado,Peru,48.2 (48.28),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,7,Federico Vera,Mexico,49.0 (49.03),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,1,Vinc e Matthews,USA,46.6 (46.63),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,2,Clifton Forbes,Jamaica,47.2 (47.25),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,3,Carlos Alvarez Cano,Colombia,47.6 (47.64),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,4,Rodovaldo Diaz Arambarry,Cuba,47.7 (47.73),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,5,Salvador Medina Moreno,Mexico,48.3 (48.35),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,1,Juan Franceschi,Puerto Rico,46.0 (46.09),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,2,Don Domansky,Canada,46.2 (46.28),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,3,Pablo Montes Casanova,Cuba,47.0 (47.10),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,4,Jorge Alemá n Tapia,Peru,47.7 (47.78),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,5,Neville Myton,Jamaica,47.9 (47.90),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,6,Benedict Cayenn e,Trinidad and Tobago,48.0 (48.04),,2 Aug,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,7,Miguel Villacré s,Ecuador,49.4 (49.47),,2 Aug,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,1,Lee Evans,USA,45.9 (45.97),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,2,Juan Franceschi,Puerto Rico,46.3 (46.36),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,3,Ross Mackenzie,Canada,46.6 (46.62),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,4,Clifton Forbes,Jamaica,46.8 (46.82),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,5,Rodovaldo Diaz Arambarry,Cuba,47.3 (47.35),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,6,Carlos Alvarez Cano,Colombia,47.8 (47.83),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,7,Leslie Miller,Bahamas,48.6 (48.61),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,1,Vince Matthews,USA,45.3 (45.38),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,2,Don Domansky,Canada,45.9 (45.92),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,3,Pedro Grajales Escobar,Colombia,46.5 (46.58),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,4,Pablo Montes Casanova,Cuba,46.7 (46.72),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,5,Benedict Cayenne,Trinidad and Tobago,47.9 (47.92),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,6,Neville Myton,Jamaica,48.4 (48.47),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,7,Jorge Alemá n Tapia,Peru,48.5 (48.57),,29 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,1,Lee Evans,USA,44.9 (44.95),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,2,Vince Matthews,USA,45.1 (45.13),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,3,Don Domansky,Canada,45.8 (45.80),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,4,Juan Franceschi,Puerto Rico,46.3 (46.32),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,5,Ross Mackenzie,Canada,46.7 (46.76),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,6,Pablo Montes Casanova,Cuba,46.8 (46.88),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,7,Pedro Grajales Escobar,Colombia,47.0 (47.00),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,8,Clifton Forbes,Jamaica,47.1 (47.14),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,1,Brian MacLaren,Canada,1:50.6 (1:50.70),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,2,Wade Bell,USA,1:51.1 (1:51.14),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,3,Lennox Yearwood,Trinidad and Tobago,1:51.8 (1:51.85),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,4,Alex McDonald,Jamaica,1:52.1 (1:52.10),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,5,Federico Vera,Mexico,1:52.3 (1:52.40),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,6,Orlando Gutié rrez,Colombia,1:55.2 (1:55.24),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,7,Jorge Arriaga Montezuma,Peru,1:55.9 (1:55.91),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,1,Jere Van Dyk,USA,1:54.5 (1:54.52),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,2,Bill Crothers,Canada,1:54.5 (1:54.54),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,3,Neville Myton,Jamaica,1:54.6 (1:54.63),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,4,Roberto Silva Martinez,Mexico,1:54.9 (1:54.99),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,5,Jorge Grosser Castillo,Chile,1:55.4 (1:55.46),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,6,Augusto Paredes,Peru,1:58.3 (1:58.30),,30 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,7,Ricardo Leguiza,Argentina,1:58.9 (1:58.96),,30 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,1,Wade Bell,USA,1:49.2 (1:49.20),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,2,Bill Crothers,Canada,1:49.9 (1:49.91),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,3,Brian MacLaren,Canada,1:50.3 (1:50.31),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,4,Jere Van Dyk,USA,1:50.5 (1:50.53),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,5,Alex McDonald,Jamaica,1:52.3 (1:52.30),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,6,Neville Myton,Jamaica,1:52.5 (1:52.58),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,7,Lennox Yearwood,Trinidad and Tobago,1:52.8 (1:52.86),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,8,Roberto Silva Martinez,Mexico,1:53.4 (1:53.45),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,FINAL,,1,500 METRES (4 Aug ),,,,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,1,1,Ray Haswell,Canada,3:47.6 (3.47.64),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,1,2,Byron Dyce,Jamaica,3:47.6 (3.47.65),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,1,3,Tom Von Ruden,USA,3:47.9 (3.47.98),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,1,4,Jose Soccori Neri Valenzuela,Mexico,3:48.9 (3.48.97),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,1,5,Hernando Castro,Colombia,3:59.3 (3.55.98),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,1,6,Ricardo Leguiza,Argentina,4:04.4 (4.03.43),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,2,1,Dave Bailey,Canada,3:50.2 (3:50.26),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,2,2,Sam Bair,USA,3:50.9 (3:50.92),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,2,3,Ricardo Palomares Miranda,Mexico,3:51.4 (3:51.39),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,2,4,Jorge Grosser Castillo,Chile,3:52.3 (3:52.30),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,2,5,Orlando Gutié rrez,Colombia,3:54.0 (3:54.06),,2 Aug,"Winnipeg, Canada",
Men,800 METRES,HEAT,2,6,José Esteban Valle,Nicaragua,4:05.2 (4:05.20),,2 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,Tom Von Ruden,USA,3:43.4 (3:43.41),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Sam Bair,USA,3:44.1 (3:44.17),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Dave Bailey,Canada,3:44.9 (3:44.93),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Jose Socc ori Neri Valenzuela,Mexico,3:45.7 (3:45.72),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,5,Byron Dyce,Jamaica,3:46.6 (3:46.61),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,6,Ray Haswell,Canada,3:46.7 (3:46.79),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,7,Jorge Grosser Castillo,Chile,3:48.0 (3:48.01),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,8,Ricardo Palomares Miranda,Mexico,3:48.4 (3:48.41),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,Van Nelson,USA,13:47.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Lou Scott,USA,13:54.0,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Juan Má ximo Martinez,Mexico,13:54.0,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Bob Finlay,Canada,14:15.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,5,Osvaldo Suá rez,Argentina,14:19.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,6,Valentino Robles Romero,Mexico,14:20.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,7,Mario Cutropia,Argentina,14:30.0,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,8,Victor Mora Garcia,Colombia,14:35.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,9,John Eccleston,Canada,14:51.0,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,10,Harry Prowell,Guyana,14:57.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,11,Joachim Veláz quez,Colombia,15:04.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,10,000 METRES (29 Jul ),,,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,Van Nelson,USA,29:17.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Dave Ellis,Canada,29:18.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Tom Laris,USA,29:21.6,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Juan Má ximo Martinez,Mexico,29:27.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,5,Victor Mora Garcia,Colombia,30:57.8,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,6,Ron Wallingford,Canada,31:03.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,7,Mario Cutropia,Argentina,,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,8,Harry Prowell,Guyana,,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,9,Valentino Robles Romero,Mexico,,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,10,John Mowatt,Jamaica,,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,Andy Boychuk,Canada,2:23:02.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Augustin Calle Osorio,Colombia,2:25:50.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Alfredo Peñ aloza Carmona,Mexico,2:27:48.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Felix Carmona Romero,Mexico,2:29:10.8,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,5,Jim McDonagh,USA,2:29:24.6,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,6,Victoriano Ló pez Coco,Guatemala,2:41:34.2,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,7,John Mowatt,Jamaica,2:54:52.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,8,Alejandro Mendoza,Peru,3:06:19.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,9,Jaime Silva,Ecuador,3:07:44.4,,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,Willie Davenport,USA,13.6 (13.66),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Juan Morales Echevarria,Cuba,14.0 (14.06),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Hernando Arrechea S errano,Colombia,14.4 (14.40),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Brian Donnelly,Canada,14.7 (14.71),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",HEAT,2,1,Earl McCullouch,USA,13.5 (13.51),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",HEAT,2,2,Ray Harvey,Jamaica,14.5 (14.56),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",HEAT,2,3,Alfredo Deza Fuller,Peru,14.7 (14.76),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",HEAT,2,4,Jacabo Bucaram,Ecuador,15.5 (15.50),,5 Aug,"Winnipeg, Canada",
Men,"1,500 METRES",HEAT,2,5,George Neeland,Canada,17.8 (17.84),,5 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,1,Earl McCullouch,USA,13.4 (13.49),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,2,Willie Davenport,USA,13.5 (13.55),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,3,Juan Morales Echevarria,Cuba,14.3 (14.30),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,4,Ray Harvey,Jamaica,14.5 (14.51),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,5,Hernando Arrechea Serrano,Colombia,14.7 (14.76),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,6,Brian Donnelly,Canada,14.8 (14.82),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,7,Alfredo Deza Fuller,Peru,15.0 (15.01),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,8,Jacabo Bucaram,Ecuador,15.7 (15.77),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,400,METRES HURDLES (30 Jul ),,,,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,1,Ron Whitney,USA,50.9 (50.98),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,2,Bob McLaren,Canada,52.0 (52.09),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,3,Miguel Oliveira Alvarez,Cuba,52.2 (52.21),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,4,Cesare Alejandro Sá nchez Ruiz,Mexico,53.5 (53.57),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,5,Jorge Valecilla,Ecuador,54.6 (54.63),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,1,Russ Rogers,USA,51.2 (51.29),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,2,Juan Carlos Dyrzka,Argentina,52.1 (52.12),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,3,Santiago Gordon,Chile,52.3 (52.36),,4 Aug,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,4,Salvador Medina Moreno,Mexico,52.6 (52.68),,4 Aug,"Winnipeg, Canada",
