gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,200 METRES,FINAL,,8,Heber Viera,Uruguay,21.19,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,1,Greg ory Haughton,Jamaica,44.99,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,2,Avar d Moncur,Bahamas,45.97,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,3,Mariano Mesa Aguilera,Cuba,46.15,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,4,Alleyne Francique,Grenada,46.46,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,1,5,Juan Toledo Dominguez,Mexico,46.80,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,1,Sanderlei Parrela,Brazil,44.70,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,2,Alejandro Cardenas Robles,Mexico,44.98,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,3,Neil de Silva,Trinidad and Tobago,45.55,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,4,Danny McFarlane,Jamaica,45.71,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,5,Deon Minor,USA,45.81,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,6,Shane Niemi,Canada,45.81,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,2,7,Geraldo Peralta Ozuna,Dominican Republic,46.52,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,1,Danny McCray,USA,45.53,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,2,Anderson Oliveira dos Santos,Brazil,45.54,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,3,Troy McInt osh,Bahamas,45.69,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,4,Carlos Santa Ramirez,Dominican Republic,46.26,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,5,Edel Hevia Cuesta,Cuba,46.81,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,6,Kenmore Hughes,Antigua and Barbuda,46.94,,28 Jul,"Winnipeg, Canada",
Men,200 METRES,HEAT,3,7,Thomas Dickson,St.Vincent and the Grenadines,48.28,,28 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,1,Greg ory Haughton,Jamaica,44.59,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,2,Danny McCray,USA,44.83,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,3,Alejandro Cardenas Robles,Mexico,44.92,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,4,Sanderlei Parrela,Brazil,44.93,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,5,Neil de Silva,Trinidad and Tobago,45.42,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,6,Troy McIntosh,Bahamas,45.60,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,7,Anderson Oliveira dos Santos,Brazil,45.77,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,FINAL,,8,Avard Moncur,Bahamas,45.91,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,1,Johnny Gray,USA,1:47.07,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,2,Norberto Tellez Santana,Cuba,1:47.35,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,3,Mario Vernon -Watson,Jamaica,1:47.64,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,4,Darryl Fi llion,Canada,1:48.52,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,1,5,Danielo Estefan,Uruguay,1:50.94,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,1,Trinity Townsend,USA,1:47.64,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,2,Zach Whitmarsh,Canada,1:47.73,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,3,Kenroy Levy,Jamaica,1:47.91,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,4,Ian Roberts Guyan a,,1:48.13,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,5,Milton Browne,Barbados,1:48.71,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,6,Terrance Armstrong,Bermuda,1:51.09,,25 Jul,"Winnipeg, Canada",
Men,400 METRES,HEAT,2,7,Chris Brown,Bahamas,1:51.91,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,1,Johnny Gray,USA,1:45.38,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,2,Norberto Tellez Santana,Cuba,1:45.40,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,3,Zach Whitmarsh,Canada,1:45.94,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,4,Kenro y Levy,Jamaica,1:46.86,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,5,Darryl Fillion,Canada,1:47.63,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,6,Mario Vern on-Watson,Jamaica,1:48.19,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,7,Trinity Townsend,USA,1:51.88,,25 Jul,"Winnipeg, Canada",
Men,800 METRES,FINAL,,8,Ian Roberts,Guyana,2:13.22,,25 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,Graham Hood,Canada,3:41.20,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Michael Stember,USA,3:41.96,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Hudson Santos de Souza,Brazil,3:42.18,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Hector Torres Castrejon,Mexico,3:42.72,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,5,Mauricio Ladino,Colombia,3:43.81,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,6,Jonat hon Riley,USA,3:45.37,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,7,Cristian Rosales,Uruguay,3:46.92,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,8,Terrance Armstrong,Bermuda,3:46.99,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,9,Steve Green,Jamaica,3:47.12,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,10,Darryl Fillion,Canada,3:47.68,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,11,Johnny Loria Solano,Costa Rica,3:51.73,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,1,José David Galvan Martinez,Mexico,13:42.04,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,2,Elenilson da Silva,Brazil,13:43.13,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,3,Jeff Schiebler,Canada,13:43.66,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,4,Brian Baker,USA,13:47.29,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,5,Dan Browne,USA,13:48.27,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,6,Silvio Guerra Burbano,Ecuador,13:48.94,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,7,Mauricio Dia z Castro,Chile,13:53.55,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,8,Mauricio Ladino,Colombia,13:54.15,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,9,Sean Kaley,Canada,14:06.36,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,10,Freddy Gonz ález,Venezuela,14:12.94,,30 Jul,"Winnipeg, Canada",
Men,"1,500 METRES",FINAL,,11,Nestor Garcia,Uruguay,14:26.40,,30 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,1,Elenils on da Silva,Brazil,28:43.50,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,2,José David Galv án Martinez,Mexico,28:44.03,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,3,Peter Julian,USA,28:44.55,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,4,Silvio Guerra Burba no,Ecuador,28:47.66,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,5,Mebrahtom Keflezighi,USA,28:50.22,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,6,Nestor Ga rcia,Uruguay,28:58.13,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,7,Mauricio Diaz Castro,Chile,29:20.56,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,8,Alejandro Salvador Cruz,Mexico,30:00.87,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,1,Vanderlei Cordeiro de Lima,Brazil,2:17:20,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,2,Rube n Maza Larez,Venezuela,2:19:56,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,3,Eder Moreno Fialho,Brazil,2:20:09,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,4,Franklin Tenorio,Ecuador,2:20:19,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,5,Darrell General,USA,2:23:58,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,6,Joseph McVeigh,USA,2:27:49,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",FINAL,,7,Eddy Bathalien,Haiti,2:49:48,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,1,Anier Garcia Ortiz,Cuba,13.58,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,2,Steve Brown,Trinidad and Tobago,13.59,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,3,Maurice Wignall,Jamaica,13.66,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,4,Marcio Simao de Souza,Brazil,13.67,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,5,Adrian Woodley,Canada,13.77,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,6,Wagner Marseille,Haiti,13.88,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,1,7,Jackson Qui ñonez,Ecuador,14.28,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,2,1,Eugene Swift,USA,13.21,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,2,2,Dominique Arnold,USA,13.21,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,2,3,Yoel Hern ández Reyes,Cuba,13.43,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,2,4,Luiz de Ca rmargo Balcers,Brazil,13.46,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,2,5,Jeffrey Jackson,Virgin Islands,13.50,,27 Jul,"Winnipeg, Canada",
Men,"10,000 METRES",HEAT,2,6,Gabriel Burnett,Barbados,13.95,,27 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,1,Anier Garcia Ortiz,Cuba,13.17,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,2,Yoel Hern ández Reyes,Cuba,13.24,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,3,Eugen e Swift,USA,13.41,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,4,Dominique Arnold,USA,13.45,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,5,Steve Brown,Trinidad and Tobago,13.53,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,6,Luiz de Carmargo Ba lcers,Brazil,13.64,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,7,Maurice Wignall,Jamaica,13.76,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,FINAL,,8,Jeffrey Jackso n,Virgin Islands,13.83,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,1,Eronilde Nunes de Araujo,Brazil,48.83,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,2,Torrance Zellner,USA,49.35,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,3,Monte Raymond,Canada,50.02,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,4,Carlos Zbinden Brito,Chile,50.26,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,1,5,Victor Houston,Barbados,50.73,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,1,Eric Thomas,USA,48.71,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,2,Félix Sánchez Arque,Dominican Republic,48.83,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,3,Cleverson Oliveira da Silva,Brazil,49.68,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,4,Omar Brown,Jamaica,49.85,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,5,Alexandre Marchand,Canada,49.97,,29 Jul,"Winnipeg, Canada",
Men,110 METRES HURDLES,HEAT,2,6,Paul Tucker,Guyana,51.09,,29 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,1,Eronilde Nunes de Araujo Braz il,,48.23,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,2,Eric Thomas,USA,48.40,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,3,Torrance Zellner,USA,48.45,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,4,Félix Sánchez Arque,Dominican Republic,48.60,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,5,Cleverson Oliveira da Silva,Brazil,49.10,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,6,Omar Brown,Jamaica,49.37,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,7,Monte Raymond,Canada,49.80,,28 Jul,"Winnipeg, Canada",
Men,400 METRES HURDLES,FINAL,,8,Alexandre Marchand,Canada,50.10,,28 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,1,Joel Bourgeois,Canada,8.35.03,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,2,Francis O’Neill,USA,8.35.73,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,3,Jean-Nicolas Duval,Canada,8.39.52,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,4,Robert Gary,USA,8.56.01,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,5,Johnny Lor ia Solano,Costa Rica,9.06.16,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,1,,Canada,38.74,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,2,,Trinidad and Tobago,39.95,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,3,,Guatemala,40.59,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,4,Netherland Ant illes,,40.67,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,5,,St.Lucia,40.84,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,1,,Brazil,38.67,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,2,,USA,38.93,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,3,,Jamaica,39.06,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,4,,Haiti,41.55,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,1,,Brazil,38.18,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,2,,Canada,38.49,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,3,,Jamaica,38.82,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,4,,USA,39.00,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,5,,Trinidad and Tobago,39.89,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,6,,Guatemala,40.14,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,7,,Netherland Antilles,40.20,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",FINAL,,8,,St.Lucia,40.56,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,1,,Bahamas,3:00.73,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,2,,USA,3:00.83,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,3,,Cuba,3:02.04,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,4,,Trinidad and Tobago,3:08.28,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,1,5,St.Vincent and the Grenadin es,,3:10.81,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,1,Jamaic a,,3:00.05,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,2,,Brazil,3:01.04,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,3,,Canada,3:04.69,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,4,,Dominican Republic,3:06.72,,25 Jul,"Winnipeg, Canada",
Men,"3,000 METRES STEEPLECHASE",HEAT,2,5,,Antigua and Barbuda,3:10.80,,25 Jul,"Winnipeg, Canada",
Men,4x400 METRES HURDLES,FINAL,,1,,Jamaica,2:57.97,,30 Jul,"Winnipeg, Canada",
Men,4x400 METRES HURDLES,FINAL,,2,,Brazil,2:58.56,,30 Jul,"Winnipeg, Canada",
Men,4x400 METRES HURDLES,FINAL,,3,,USA,3:00.94,,30 Jul,"Winnipeg, Canada",
Men,4x400 METRES HURDLES,FINAL,,4,,Cuba,3:01.79,,30 Jul,"Winnipeg, Canada",
Men,4x400 METRES HURDLES,FINAL,,5,,Canada,3:03.06,,30 Jul,"Winnipeg, Canada",
Men,4x400 METRES HURDLES,FINAL,,6,,Dominican Republic,3:05.19,,30 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,1,Bernardo Segura Rivera,Mexico,1:20:17,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,2,Daniel Garcia Cordova,Mexico,1:20:28,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,3,Jefferson P érez Quezada,Ecuador,1:20:46,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,4,Julio Martinez P érez,Guatemala,1:20:58,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,5,Arturo Huerta,Canada,1:22:02,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,6,Curt Clausen,USA,1:23:39,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,7,Luis Garcia Bechinie,Guatemala,1:26:24,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,8,Tim Berrett,Canada,1:27:04,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,9,Tim Seaman,USA,1:28:28,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,1,Joel S ánchez Guerrero,Mexico,4:06:31,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,2,Carlos Mercenario Carbajal,Mexico,4:09:48,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,3,Philip Du nn,USA,4:13:45,,26 Jul,"Winnipeg, Canada",
Men,20KM.WALK,,,4,Gary Morgan,USA,4:40:29,,26 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,=1,Kwaku Boateng,Canada,2.25m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,=1,Mark Boswell,Canada,2.25m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,3,Charles Clinger,USA,2.25m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,=4,Fabricio de Acevedo Romero,Brazil,2.20m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,=4,Gilmar Mayo Lozano,Colombia,2.20m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,6,Erasmo Jara,Argentina,2.15m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,=7,Alfredo Deza Ganoza,Peru,2.15m,,29 Jul,"Winnipeg, Canada",
Men,HIGH JUMP,,,=7,Henry Patterson,USA,2.15m,,29 Jul,"Winnipeg, Canada",
